# Gap junctions in the C. elegans
# From the dataset used by Cook et al.
ADEL,AINL,1,EJ
ADEL,RIGR,1,EJ
ADEL,RMER,1,EJ
ADEL,RMDDR,1,EJ
ADEL,SIBDL,1,EJ
ADEL,SIBVL,1,EJ
ADER,ALNR,1,EJ
ADER,PVM,1,EJ
ADER,FLPR,1,EJ
ADER,AINR,1,EJ
ADER,PVQR,1,EJ
ADER,AVKL,1,EJ
ADER,AVJR,1,EJ
PDEL,DVA,1,EJ
PDEL,PVCL,2,EJ
PDEL,VD06,1,EJ
PDER,DVA,2,EJ
PDER,PVCR,2,EJ
PHAL,PLNL,1,EJ
PHAL,PHAR,4,EJ
PHAL,PHCL,1,EJ
PHAL,AVHL,1,EJ
PHAL,PVPR,4,EJ
PHAL,AVG,1,EJ
PHAL,hyp,1,EJ
PHAR,PLNR,2,EJ
PHAR,PHAL,4,EJ
PHAR,PHCR,1,EJ
PHAR,AVHR,2,EJ
PHAR,PVPL,7,EJ
PHAR,AVG,2,EJ
PHAR,PDA,1,EJ
PHAR,hyp,1,EJ
PHBL,PLNL,1,EJ
PHBL,PHBR,5,EJ
PHBL,PVQL,2,EJ
PHBL,AVHL,1,EJ
PHBL,AVHR,2,EJ
PHBL,AVJR,1,EJ
PHBL,AVAR,1,EJ
PHBL,PVCL,2,EJ
PHBL,hyp,2,EJ
PHBR,PHBL,5,EJ
PHBR,PHCR,1,EJ
PHBR,AVHL,1,EJ
PHBR,AVHR,2,EJ
PHBR,PVPL,1,EJ
PHBR,PVT,1,EJ
PHBR,hyp,1,EJ
PHCL,PLNL,2,EJ
PHCL,PHAL,1,EJ
PHCL,PHCR,1,EJ
PHCL,AVAL,1,EJ
PHCL,VA12,1,EJ
PHCL,hyp,1,EJ
PHCR,PHAR,1,EJ
PHCR,PHBR,1,EJ
PHCR,PHCL,1,EJ
PHCR,AVG,1,EJ
PHCR,AVJR,1,EJ
PHCR,AVAL,3,EJ
PHCR,AVAR,1,EJ
PHCR,PVCR,2,EJ
PHCR,DA09,2,EJ
IL2DR,URADR,1,EJ
IL2DR,RMED,1,EJ
IL2L,ASJL,1,EJ
IL2L,URXL,1,EJ
IL2L,ADEL,2,EJ
IL2L,OLLL,1,EJ
IL2L,URBL,2,EJ
IL2L,RMGL,1,EJ
IL2L,URAVL,1,EJ
IL2L,RMER,2,EJ
IL2R,URXR,2,EJ
IL2R,URBR,1,EJ
IL2R,RMGR,1,EJ
IL2VL,URAVL,2,EJ
IL2VR,CEPVR,1,EJ
IL2VR,IL1VR,1,EJ
CEPDL,OLQDL,1,EJ
CEPDR,OLQDR,2,EJ
CEPDR,GLRDR,1,EJ
CEPVL,OLQVL,2,EJ
CEPVL,RIH,1,EJ
CEPVL,URAVL,2,EJ
CEPVL,CEPshVL,1,EJ
CEPVR,IL2VR,1,EJ
CEPVR,OLQVR,1,EJ
CEPVR,AIMR,1,EJ
URYDL,RIGL,2,EJ
URYDL,AVAL,1,EJ
URYDR,RIGR,2,EJ
URYDR,AVAR,2,EJ
URYDR,URADR,1,EJ
URYVL,RIGL,1,EJ
URYVL,AVAR,1,EJ
URYVR,AVAL,1,EJ
OLLL,IL2L,1,EJ
OLLL,OLLR,5,EJ
OLLL,RIGL,2,EJ
OLLR,OLLL,5,EJ
OLLR,RIGR,2,EJ
OLQDL,CEPDL,1,EJ
OLQDL,URBL,1,EJ
OLQDL,RIBL,2,EJ
OLQDL,RIGL,1,EJ
OLQDL,RMDVL,1,EJ
OLQDR,CEPDR,2,EJ
OLQDR,RIH,1,EJ
OLQDR,URBR,4,EJ
OLQDR,RIBR,2,EJ
OLQDR,RIGR,1,EJ
OLQDR,RMDVR,1,EJ
OLQVL,CEPVL,2,EJ
OLQVL,ADAL,1,EJ
OLQVL,RIBL,1,EJ
OLQVL,RIGL,1,EJ
OLQVL,RMDDL,2,EJ
OLQVR,CEPVR,1,EJ
OLQVR,URBR,1,EJ
OLQVR,RIBR,2,EJ
OLQVR,RIGR,1,EJ
OLQVR,RMDDR,1,EJ
OLQVR,RMDVL,1,EJ
OLQVR,RMHR,1,EJ
IL1DL,IL1DR,2,EJ
IL1DL,IL1L,1,EJ
IL1DL,RMEV,1,EJ
IL1DR,IL1DL,2,EJ
IL1DR,IL1R,2,EJ
IL1DR,RMEV,2,EJ
IL1DR,RMDVR,1,EJ
IL1L,IL1DL,1,EJ
IL1L,IL1VL,3,EJ
IL1L,URBL,1,EJ
IL1L,RIPL,1,EJ
IL1L,RMER,1,EJ
IL1R,IL1DR,2,EJ
IL1R,IL1VR,4,EJ
IL1VL,IL1L,3,EJ
IL1VL,IL1VR,1,EJ
IL1VL,RMED,2,EJ
IL1VL,RMDDL,1,EJ
IL1VR,IL2VR,1,EJ
IL1VR,IL1R,4,EJ
IL1VR,IL1VL,1,EJ
IL1VR,URAVR,3,EJ
AINL,ASGR,1,EJ
AINL,ADEL,1,EJ
AINL,AINR,1,EJ
AINL,AUAR,1,EJ
AINR,ASIL,1,EJ
AINR,ASGL,1,EJ
AINR,BAGL,1,EJ
AINR,ADER,1,EJ
AINR,AINL,1,EJ
AINR,AUAL,1,EJ
AINR,RIAL,1,EJ
AIML,ASGL,1,EJ
AIMR,ASJR,1,EJ
AIMR,CEPVR,1,EJ
AIMR,AVKR,1,EJ
AIMR,SMBVR,1,EJ
RIH,ADFR,1,EJ
RIH,FLPL,1,EJ
RIH,CEPVL,1,EJ
RIH,OLQDR,1,EJ
RIH,AIZL,1,EJ
URBL,ADFL,1,EJ
URBL,AFDL,4,EJ
URBL,IL2L,2,EJ
URBL,OLQDL,1,EJ
URBL,IL1L,1,EJ
URBR,AFDR,1,EJ
URBR,IL2R,1,EJ
URBR,OLQDR,4,EJ
URBR,OLQVR,1,EJ
URBR,SMBVR,1,EJ
RIR,BAGL,1,EJ
RIR,BAGR,2,EJ
AIYL,AFDL,1,EJ
AIYL,AIYR,1,EJ
AIYL,AVKL,1,EJ
AIYL,RIML,1,EJ
AIYR,ASIR,1,EJ
AIYR,AIYL,1,EJ
AIYR,AUAR,1,EJ
AIYR,RIMR,2,EJ
AIAR,ASIR,1,EJ
AIAR,AWAR,1,EJ
AIAR,ASGR,2,EJ
AIAR,ADFR,3,EJ
AIAR,AWCR,1,EJ
AIAR,ASKR,1,EJ
AIAR,ASHR,1,EJ
AIAR,AIAR,1,EJ
AUAL,AWBL,1,EJ
AUAL,AWCL,1,EJ
AUAL,AINR,1,EJ
AUAL,AUAR,1,EJ
AUAL,RMDVL,2,EJ
AUAR,AWBR,1,EJ
AUAR,URXR,1,EJ
AUAR,AINL,1,EJ
AUAR,AIYR,1,EJ
AUAR,AUAL,1,EJ
AIZL,AWAL,1,EJ
AIZL,ASGL,1,EJ
AIZL,ADFL,1,EJ
AIZL,ASHL,1,EJ
AIZL,RIH,1,EJ
AIZL,AIZR,2,EJ
AIZL,RIGL,1,EJ
AIZL,AIBR,2,EJ
AIZR,AWAR,1,EJ
AIZR,ASGR,1,EJ
AIZR,ASHR,2,EJ
AIZR,AIZL,2,EJ
AIZR,AIBL,2,EJ
RIS,AIBL,1,EJ
RIS,AIBR,1,EJ
RIS,AVJL,5,EJ
RIS,RIML,1,EJ
RIS,RIMR,1,EJ
RIS,AVEL,3,EJ
RIS,RMEV,1,EJ
RIS,RMDR,1,EJ
RIS,SMDDL,1,EJ
RIS,SMDDR,2,EJ
RIS,SMDVL,1,EJ
ALA,ASJL,1,EJ
ALA,ASKR,1,EJ
ALA,AVER,1,EJ
ALA,RID,4,EJ
ALA,CANR,1,EJ
ALA,HSNR,1,EJ
PVQL,ASJL,1,EJ
PVQL,ASKL,4,EJ
PVQL,PHBL,2,EJ
PVQL,PVQR,16,EJ
PVQL,ADAL,2,EJ
PVQL,AVFR,1,EJ
PVQL,AVHR,2,EJ
PVQL,PVPL,6,EJ
PVQL,AVKR,1,EJ
PVQL,DA08,1,EJ
PVQL,hyp,2,EJ
PVQR,ASJR,2,EJ
PVQR,ASER,1,EJ
PVQR,ASKR,5,EJ
PVQR,ADER,1,EJ
PVQR,PVQL,16,EJ
PVQR,ADAR,1,EJ
PVQR,AVFL,2,EJ
PVQR,AVHR,2,EJ
PVQR,DVB,1,EJ
PVQR,DVC,2,EJ
PVQR,PVT,1,EJ
PVQR,PVWR,1,EJ
PVQR,PDA,1,EJ
ADAL,ADFL,2,EJ
ADAL,ASHL,1,EJ
ADAL,OLQVL,1,EJ
ADAL,PVQL,2,EJ
ADAL,ADAR,1,EJ
ADAL,AVDR,2,EJ
ADAR,ADFR,1,EJ
ADAR,ASHR,1,EJ
ADAR,PVQR,1,EJ
ADAR,ADAL,1,EJ
ADAR,AVDL,2,EJ
RIFL,AVDL,1,EJ
RIFL,AVER,1,EJ
RIFL,VD01,1,EJ
RIFL,HSNL,1,EJ
RIFR,AVG,2,EJ
RIFR,RMGR,1,EJ
RIFR,AVJL,1,EJ
RIFR,DD01,1,EJ
BDUL,ALML,1,EJ
BDUL,PVNL,1,EJ
BDUR,ALMR,1,EJ
BDUR,HSNR,1,EJ
AVFL,PVQR,2,EJ
AVFL,AVFR,17,EJ
AVFL,AVHL,3,EJ
AVFL,AVHR,4,EJ
AVFL,PVPL,2,EJ
AVFL,PVNR,1,EJ
AVFL,AVG,1,EJ
AVFL,PVCL,1,EJ
AVFL,AS11,2,EJ
AVFL,VD12,1,EJ
AVFL,hyp,4,EJ
AVFL,VC05,1,EJ
AVFR,PVQL,1,EJ
AVFR,AVFL,17,EJ
AVFR,AVHL,7,EJ
AVFR,AVHR,6,EJ
AVFR,PVPL,1,EJ
AVFR,RMGL,1,EJ
AVFR,VB01,1,EJ
AVFR,hyp,1,EJ
AVFR,VC05,1,EJ
AVHL,ASKL,2,EJ
AVHL,ASHR,1,EJ
AVHL,PHAL,1,EJ
AVHL,PHBL,1,EJ
AVHL,PHBR,1,EJ
AVHL,AVFL,3,EJ
AVHL,AVFR,7,EJ
AVHL,AVHR,9,EJ
AVHL,PVPR,2,EJ
AVHL,LUAL,1,EJ
AVHL,PVNL,1,EJ
AVHL,AVJR,4,EJ
AVHL,AVDL,2,EJ
AVHL,DB07,3,EJ
AVHL,AS10,1,EJ
AVHL,AS11,2,EJ
AVHL,VD12,4,EJ
AVHL,hyp,14,EJ
AVHR,ASKR,2,EJ
AVHR,PHAR,2,EJ
AVHR,PHBL,2,EJ
AVHR,PHBR,2,EJ
AVHR,PVQL,2,EJ
AVHR,PVQR,2,EJ
AVHR,AVFL,4,EJ
AVHR,AVFR,6,EJ
AVHR,AVHL,9,EJ
AVHR,PVPL,1,EJ
AVHR,PVPR,1,EJ
AVHR,AVG,1,EJ
AVHR,DVC,2,EJ
AVHR,AVJL,1,EJ
AVHR,AVJR,2,EJ
AVHR,SIAVL,1,EJ
AVHR,DA08,3,EJ
AVHR,AS11,8,EJ
AVHR,DD06,1,EJ
AVHR,VD12,5,EJ
AVHR,hyp,6,EJ
PVPL,AQR,12,EJ
PVPL,PQR,5,EJ
PVPL,DVA,1,EJ
PVPL,PHAR,7,EJ
PVPL,PHBR,1,EJ
PVPL,PVQL,6,EJ
PVPL,AVFL,2,EJ
PVPL,AVFR,1,EJ
PVPL,AVHR,1,EJ
PVPL,PVPL,2,EJ
PVPL,PVPR,2,EJ
PVPL,PVNL,1,EJ
PVPL,AVG,2,EJ
PVPL,DVB,3,EJ
PVPL,RIGL,1,EJ
PVPL,AIBR,1,EJ
PVPL,AVKL,2,EJ
PVPL,AVKR,16,EJ
PVPL,DVC,13,EJ
PVPL,PVT,9,EJ
PVPL,AVAL,1,EJ
PVPL,AS11,3,EJ
PVPL,PDB,1,EJ
PVPL,DD06,1,EJ
PVPL,VA12,1,EJ
PVPL,VD13,5,EJ
PVPL,vBWML19,2,EJ
PVPL,hyp,11,EJ
PVPL,HSNL,1,EJ
PVPR,AQR,20,EJ
PVPR,PQR,8,EJ
PVPR,PHAL,4,EJ
PVPR,AVHL,2,EJ
PVPR,AVHR,1,EJ
PVPR,PVPL,2,EJ
PVPR,PVNR,2,EJ
PVPR,DVB,4,EJ
PVPR,RMGR,2,EJ
PVPR,AVKL,2,EJ
PVPR,DVC,20,EJ
PVPR,AVJL,1,EJ
PVPR,PVT,3,EJ
PVPR,PVWL,1,EJ
PVPR,AVEL,1,EJ
PVPR,AVAL,1,EJ
PVPR,DD06,6,EJ
PVPR,VD12,18,EJ
PVPR,hyp,3,EJ
PVPR,HSNR,1,EJ
PVPR,VC01,1,EJ
LUAL,PLML,2,EJ
LUAL,AVHL,1,EJ
LUAL,PVNL,4,EJ
LUAL,AVJL,2,EJ
LUAL,AVAL,2,EJ
LUAL,PVCL,1,EJ
LUAR,PLMR,1,EJ
LUAR,PVNR,1,EJ
LUAR,AVJL,1,EJ
LUAR,AVJR,1,EJ
LUAR,PVT,2,EJ
LUAR,PVWL,2,EJ
LUAR,PVWR,2,EJ
LUAR,AVAL,2,EJ
LUAR,AVAR,3,EJ
PVNL,PQR,2,EJ
PVNL,BDUL,1,EJ
PVNL,AVHL,1,EJ
PVNL,PVPL,1,EJ
PVNL,LUAL,4,EJ
PVNL,PVNR,4,EJ
PVNL,AVJL,2,EJ
PVNL,AVJR,1,EJ
PVNL,PVT,2,EJ
PVNL,AVDR,1,EJ
PVNL,AVBR,3,EJ
PVNL,AVAL,1,EJ
PVNL,PVCL,1,EJ
PVNL,hyp,2,EJ
PVNR,PQR,2,EJ
PVNR,AVFL,1,EJ
PVNR,PVPR,2,EJ
PVNR,LUAR,1,EJ
PVNR,PVNL,4,EJ
PVNR,DVC,1,EJ
PVNR,AVJR,1,EJ
PVNR,PVT,3,EJ
PVNR,AVDL,1,EJ
PVNR,AVDR,1,EJ
PVNR,PVWR,1,EJ
PVNR,AVBL,1,EJ
PVNR,AVBR,2,EJ
PVNR,VD13,1,EJ
PVNR,HSNR,1,EJ
AVG,PHAL,1,EJ
AVG,PHAR,2,EJ
AVG,PHCR,1,EJ
AVG,RIFR,2,EJ
AVG,AVFL,1,EJ
AVG,AVHR,1,EJ
AVG,PVPL,2,EJ
AVG,DVC,9,EJ
AVG,AVJR,1,EJ
AVG,PVT,2,EJ
AVG,AS11,1,EJ
AVG,DD06,1,EJ
AVG,hyp,3,EJ
DVB,PVQR,1,EJ
DVB,PVPL,3,EJ
DVB,PVPR,4,EJ
DVB,DVB,1,EJ
DVB,DVC,7,EJ
DVB,PVT,1,EJ
DVB,DA08,3,EJ
DVB,AS11,1,EJ
DVB,DD06,2,EJ
DVB,VD13,4,EJ
RIBL,OLQDL,2,EJ
RIBL,OLQVL,1,EJ
RIBL,RIBL,1,EJ
RIBL,RIBR,3,EJ
RIBL,RIGL,1,EJ
RIBL,RIAL,1,EJ
RIBL,AVBL,1,EJ
RIBL,AVBR,1,EJ
RIBL,RMEV,1,EJ
RIBL,SMDDL,1,EJ
RIBL,SIBDL,1,EJ
RIBL,SIADL,2,EJ
RIBL,SIAVL,1,EJ
RIBR,OLQDR,2,EJ
RIBR,OLQVR,2,EJ
RIBR,RIBL,3,EJ
RIBR,RIBR,1,EJ
RIBR,RIGR,2,EJ
RIBR,AVBL,1,EJ
RIBR,AVBR,1,EJ
RIBR,SMDDL,1,EJ
RIBR,SMDDR,1,EJ
RIBR,SMBDR,2,EJ
RIBR,SIADR,1,EJ
RIBR,SIAVR,1,EJ
RIGL,BAGL,1,EJ
RIGL,URYDL,2,EJ
RIGL,URYVL,1,EJ
RIGL,OLLL,2,EJ
RIGL,OLQDL,1,EJ
RIGL,OLQVL,1,EJ
RIGL,AIZL,1,EJ
RIGL,PVPL,1,EJ
RIGL,RIBL,1,EJ
RIGL,RIGR,9,EJ
RIGL,AIBR,2,EJ
RIGL,AVKL,1,EJ
RIGL,RMFL,1,EJ
RIGL,RMEL,2,EJ
RIGL,VD01,1,EJ
RIGR,BAGL,1,EJ
RIGR,AQR,1,EJ
RIGR,ADEL,1,EJ
RIGR,URYDR,2,EJ
RIGR,OLLR,2,EJ
RIGR,OLQDR,1,EJ
RIGR,OLQVR,1,EJ
RIGR,RIBR,2,EJ
RIGR,RIGL,9,EJ
RIGR,AIBL,2,EJ
RIGR,AVKL,1,EJ
RIGR,AVKR,1,EJ
