# Extended chemical synapses and gap junctions in the C. elegans -- Pharynx excluded
# These data include extrapolated connections from the dataset used by Cook et al.
ASIL,AWAR,2,Sp
ASIL,ASGL,3,Sp
ASIL,ASER,8,Sp
ASIL,ADFL,1,Sp
ASIL,AWCL,3,Sp
ASIL,AWCR,4,Sp
ASIL,ASKL,3,Sp
ASIL,CEPVR,1,Sp
ASIL,AIYL,3,Sp
ASIL,AIYR,2,Sp
ASIL,AIAL,2,Sp
ASIL,AIZL,1,Sp
ASIL,RIBL,1,Sp
ASIL,AIBL,3,Sp
ASIL,SAAVL,2,Sp
ASIL,RIAL,3,Sp
ASIL,RMFL,1,Sp
ASIR,AWAR,1,Sp
ASIR,ASGR,3,Sp
ASIR,ASEL,2,Sp
ASIR,ASER,2,Sp
ASIR,AWCL,2,Sp
ASIR,AWCR,5,Sp
ASIR,ASHR,2,Sp
ASIR,ADLR,1,Sp
ASIR,CEPVR,1,Sp
ASIR,AIAL,1,Sp
ASIR,AIAR,4,Sp
ASIR,AIBR,3,Sp
ASJL,ASKL,12,Sp
ASJL,ASKR,1,Sp
ASJL,CEPDL,1,Sp
ASJL,ALA,3,Sp
ASJL,PVQL,34,Sp
ASJL,HSNL,1,Sp
ASJL,HSNR,1,Sp
ASJR,ASKR,12,Sp
ASJR,PVQR,19,Sp
ASJR,HSNR,1,Sp
AWAL,ASGL,1,Sp
AWAL,AWBL,9,Sp
AWAL,ASEL,7,Sp
AWAL,AFDL,7,Sp
AWAL,ASHL,2,Sp
AWAL,AIYL,3,Sp
AWAL,AIZL,23,Sp
AWAL,ADAL,2,Sp
AWAR,ASIL,2,Sp
AWAR,ASGR,1,Sp
AWAR,AWBR,3,Sp
AWAR,ASER,5,Sp
AWAR,ADFR,9,Sp
AWAR,AFDR,23,Sp
AWAR,RIR,2,Sp
AWAR,AIYR,8,Sp
AWAR,AIAR,3,Sp
AWAR,AUAR,1,Sp
AWAR,AIZR,25,Sp
AWAR,RIFR,5,Sp
AWAR,RIGR,6,Sp
ASGL,ASKL,2,Sp
ASGL,AINR,2,Sp
ASGL,AIAL,46,Sp
ASGL,AIBL,17,Sp
ASGR,ASER,3,Sp
ASGR,AIYR,1,Sp
ASGR,AIAR,51,Sp
ASGR,AIBR,20,Sp
AWBL,AWAL,2,Sp
AWBL,ASEL,1,Sp
AWBL,ADFL,25,Sp
